"","SQH","SXRQ"
"5807","CN201220140783.X","20140604"
"5808","CN201120383509.0","20131204"
"5809","CN201120546867.9","20150218"
"5810","CN201020264661.2","20160907"
"5811","CN201120383508.6","20161130"
"5812","CN201120564760.7","20140226"
"5813","CN201220140839.1","20140604"
"5814","CN201220140783.X","20140604"
"5815","CN201120383509.0","20131204"
"5816","CN201120546867.9","20150218"
"5817","CN201020264661.2","20160907"
"5818","CN201120383508.6","20161130"
"5819","CN201320835201.4","20160210"
"5820","CN201020282484.0","20150916"
"5821","CN201220225643.2","20150715"
"5822","CN201220023212.8","20150311"
"5823","CN201420092811.4","20160427"
"5824","CN201420092880.5","20160427"
"5825","CN201420092889.6","20160427"
"5826","CN201420092690.3","20160427"
"5827","CN201420092724.9","20160427"
"5828","CN201420092740.8","20160427"
"5829","CN201420092810.X","20160427"
"5830","CN201420092784.0","20160427"
"5831","CN201420092786.X","20160427"
"5832","CN201420092811.4","20160427"
"5833","CN201420092880.5","20160427"
"5834","CN201420092889.6","20160427"
"5835","CN201420092690.3","20160427"
"5836","CN201420092724.9","20160427"
"5837","CN201420092740.8","20160427"
"5838","CN201420092810.X","20160427"
"5839","CN201420092784.0","20160427"
"5840","CN201420092786.X","20160427"
"5841","CN201020279363.0","20120822"
"5842","CN201020258977.0","20140903"
"5843","CN201020258978.5","20140910"
"5844","CN201020689749.9","20150225"
"5845","CN201020672198.5","20150204"
"5846","CN201020550269.4","20141126"
"5847","CN201020280534.1","20141008"
"5848","CN201020279329.3","20140917"
"5849","CN201020279331.0","20140917"
"5850","CN201020279343.3","20140917"
"5851","CN201020279306.2","20140917"
"5852","CN201020279345.2","20140917"
"5853","CN201020279377.2","20140917"
"5854","CN201020279384.2","20140917"
"5855","CN201020279274.6","20140917"
"5856","CN201020279316.6","20140917"
"5857","CN201020279254.9","20140917"
"5858","CN201020279290.5","20140917"
"5859","CN201020279263.8","20140917"
"5860","CN201120130762.5","20150617"
"5861","CN201120130644.4","20150617"
"5862","CN201120136324.X","20150624"
"5863","CN201120136420.4","20150624"
"5864","CN201120136464.7","20150624"
"5865","CN201120130918.X","20150617"
"5866","CN201120131068.5","20150617"
"5867","CN201120232347.0","20150819"
"5868","CN201120232542.3","20150819"
"5869","CN201220108056.5","20150506"
"5870","CN201120135103.0","20150624"
"5871","CN201120134934.6","20150624"
"5872","CN201120135164.7","20150624"
"5873","CN201120142337.8","20150624"
"5874","CN201120142338.2","20150624"
"5875","CN201120142333.X","20150624"
"5876","CN201120142334.4","20150624"
"5877","CN201120142335.9","20150624"
"5878","CN201120142336.3","20150624"
"5879","CN201120350732.5","20151104"
"5880","CN201220109133.9","20150506"
"5881","CN201220109154.0","20150506"
"5882","CN201220142263.2","20160525"
"5883","CN201220142287.8","20160525"
"5884","CN201220142305.2","20160525"
"5885","CN201220114349.4","20160511"
"5886","CN201220114392.0","20160511"
"5887","CN201220167030.8","20160608"
"5888","CN201220149180.6","20160601"
"5889","CN201220158902.4","20160601"
"5890","CN201220191103.7","20160622"
"5891","CN201220174547.X","20160615"
"5892","CN201220175625.8","20160615"
"5893","CN201220175655.9","20160615"
"5894","CN201220205555.6","20160629"
"5895","CN201220246877.5","20160720"
"5896","CN201220233593.2","20160720"
"5897","CN201220234027.3","20160720"
"5898","CN201220174547.X","20160615"
"5899","CN201220175625.8","20160615"
"5900","CN201220175655.9","20160615"
"5901","CN201220205555.6","20160629"
"5902","CN201220246877.5","20160720"
"5903","CN201220233593.2","20160720"
"5904","CN201220234027.3","20160720"
"5905","CN201020673447.2","20130605"
"5906","CN201020662529.7","20130731"
"5907","CN201020673579.5","20130508"
"5908","CN201320630748.0","20150909"
"5909","CN201320682709.5","20151216"
"5910","CN201320598936.X","20150930"
"5911","CN201320605608.8","20150930"
"5912","CN201420048794.4","20160504"
"5913","CN201320084083.8","20150603"
"5914","CN201320084069.8","20150603"
"5915","CN201320085067.0","20150909"
"5916","CN201320085066.6","20151223"
"5917","CN201320084747.0","20150701"
"5918","CN201120392869.7","20140409"
"5919","CN201220684608.7","20160210"
"5920","CN201120502326.6","20140924"
"5921","CN201220444780.5","20150513"
"5922","CN201420055245.X","20160120"
"5923","CN201320084610.5","20150701"
"5924","CN201220496854.X","20140910"
"5925","CN201220546336.4","20141029"
"5926","CN201120285855.5","20140312"
"5927","CN201420143896.4","20160817"
"5928","CN201320659340.6","20160413"
"5929","CN201020512047.3","20161019"
"5930","CN201020509314.1","20161019"
"5931","CN201020514248.7","20161019"
"5932","CN201320531137.0","20161019"
"5933","CN201020520695.3","20161026"
"5934","CN201020528801.2","20161109"
"5935","CN201020557473.9","20161130"
"5936","CN201320659340.6","20160413"
"5937","CN201020512047.3","20161019"
"5938","CN201020509314.1","20161019"
"5939","CN201020514248.7","20161019"
"5940","CN201320531137.0","20161019"
"5941","CN201020520695.3","20161026"
"5942","CN201020528801.2","20161109"
"5943","CN201020557473.9","20161130"
"5944","CN201220513065.2","20140730"
"5945","CN201020523012.X","20160120"
"5946","CN201020273405.X","20150909"
"5947","CN201020542787.1","20151111"
"5948","CN201220134072.1","20160518"
"5949","CN201220195078.X","20160622"
"5950","CN201020237429.X","20160810"
"5951","CN201020237452.9","20160810"
"5952","CN201220394629.5","20160928"
"5953","CN201120347003.4","20160914"
"5954","CN201020537925.7","20161109"
"5955","CN201020537934.6","20161109"
"5956","CN201420532701.5","20161109"
"5957","CN201420532494.3","20161109"
"5958","CN201120510655.5","20150218"
"5959","CN201120406676.2","20150218"
"5960","CN201120482492.4","20150520"
"5961","CN201120526779.2","20150218"
"5962","CN201120452994.2","20150812"
"5963","CN201120481964.4","20150812"
"5964","CN201120511256.0","20141217"
"5965","CN201220204873.0","20150520"
"5966","CN201220270757.9","20150708"
"5967","CN201120534461.9","20150708"
"5968","CN201120531560.1","20150729"
"5969","CN201120482449.8","20150909"
"5970","CN201120411817.X","20151209"
"5971","CN201220339433.6","20151028"
"5972","CN201220689697.4","20151028"
"5973","CN201320139019.5","20160113"
"5974","CN201220657941.9","20160210"
"5975","CN201120512590.8","20160316"
"5976","CN201220511263.5","20160316"
"5977","CN201220262242.4","20160504"
"5978","CN201120410484.9","20160803"
"5979","CN201220332622.0","20160810"
"5980","CN201220750457.0","20150624"
"5981","CN201220379480.3","20141008"
"5982","CN201120097083.2","20130227"
"5983","CN201120185307.5","20130703"
"5984","CN201120341258.X","20130828"
"5985","CN201020174830.3","20120523"
"5986","CN201020192632.X","20130306"
"5987","CN201020586359.9","20141217"
"5988","CN201120185256.6","20150722"
"5989","CN201120185219.5","20150722"
"5990","CN201220200199.9","20140813"
"5991","CN201020582673.X","20130313"
"5992","CN201420301558.9","20151209"
"5993","CN201320431133.5","20151209"
"5994","CN201320016207.9","20150520"
"5995","CN201320394517.4","20150513"
"5996","CN201420244343.8","20160210"
"5997","CN201420422384.1","20160504"
"5998","CN201420673355.2","20160120"
"5999","CN201320424362.4","20160504"
"6000","CN201420584045.3","20160713"
"6001","CN201420422382.2","20160824"
"6002","CN201420584042.X","20160824"
"6003","CN201520153163.3","20160824"
"6004","CN201520153164.8","20160824"
"6005","CN201520114971.9","20160914"
"6006","CN201420421832.6","20161005"
"6007","CN201420769104.4","20161005"
"6008","CN201420838332.2","20161005"
"6009","CN201420584045.3","20160713"
"6010","CN201420422382.2","20160824"
"6011","CN201420584042.X","20160824"
"6012","CN201520153163.3","20160824"
"6013","CN201520153164.8","20160824"
"6014","CN201520114971.9","20160914"
"6015","CN201420421832.6","20161005"
"6016","CN201420769104.4","20161005"
"6017","CN201420838332.2","20161005"
"6018","CN201120498596.4","20140115"
"6019","CN201120572212.9","20140813"
"6020","CN201320307728.X","20150729"
"6021","CN201220725212.2","20141112"
"6022","CN201220739388.3","20150603"
"6023","CN201120550550.2","20150204"
"6024","CN201120498522.0","20140115"
"6025","CN201220281464.0","20140305"
"6026","CN201220606382.9","20150708"
"6027","CN201020676750.8","20130612"
"6028","CN201020681528.7","20130227"
"6029","CN201020681546.5","20130424"
"6030","CN201020681674.X","20120815"
"6031","CN201020676765.4","20131106"
"6032","CN201020683008.X","20130424"
"6033","CN201120518223.9","20130925"
"6034","CN201320577991.0","20150610"
"6035","CN201220740821.5","20150930"
"6036","CN201220741947.4","20151118"
"6037","CN201220740779.7","20151125"
"6038","CN201220605856.8","20160113"
"6039","CN201120537929.X","20151230"
"6040","CN201320890235.3","20160210"
"6041","CN201320304133.9","20160224"
"6042","CN201320759124.9","20160309"
"6043","CN201220743688.9","20160511"
"6044","CN201320577990.6","20160817"
"6045","CN201320299990.4","20160824"
"6046","CN201320890431.0","20160817"
"6047","CN201320607469.2","20161012"
"6048","CN201420261457.3","20161012"
"6049","CN201130075368.1","20160525"
"6050","CN201220112515.7","20160413"
"6051","CN201020549041.3","20141203"
"6052","CN201120211777.4","20160810"
"6053","CN201120211778.9","20160810"
"6054","CN201120329204.1","20140409"
"6055","CN201120475007.0","20131023"
"6056","CN201120525523.X","20130724"
"6057","CN201420185402.9","20151223"
"6058","CN201420796783.4","20160525"
"6059","CN201320214474.7","20160803"
"6060","CN201120329204.1","20140409"
"6061","CN201120475007.0","20131023"
"6062","CN201120525523.X","20130724"
"6063","CN201420185402.9","20151223"
"6064","CN201420796783.4","20160525"
"6065","CN201320214474.7","20160803"
"6066","CN201010548890.1","20150107"
"6067","CN201010148421.0","20140604"
"6068","CN201010011522.3","20150311"
"6069","CN201020237278.8","20130227"
"6070","CN201120032984.3","20130306"
"6071","CN201120071276.0","20140416"
"6072","CN201120388029.3","20140312"
"6073","CN201120388028.9","20150923"
"6074","CN201120085660.6","20150520"
"6075","CN201120070060.2","20140507"
"6076","CN201220444638.0","20141022"
"6077","CN201320147642.5","20150520"
"6078","CN201320147795.X","20150520"
"6079","CN201320139480.0","20150513"
"6080","CN201020617234.8","20140108"
"6081","CN201020696817.4","20150211"
"6082","CN201020696819.3","20140219"
"6083","CN201020161049.2","20150610"
"6084","CN201020617233.3","20140108"
"6085","CN201020617231.4","20140108"
"6086","CN201020602432.7","20160106"
"6087","CN201020594542.3","20131218"
"6088","CN201020594543.8","20131218"
"6089","CN201020564506.2","20131204"
"6090","CN201120091162.2","20150520"
"6091","CN201120079990.4","20150513"
"6092","CN201120086112.5","20150520"
"6093","CN201120082582.4","20130515"
"6094","CN201120070071.0","20140507"
"6095","CN201120070075.9","20140507"
"6096","CN201220364404.5","20140917"
"6097","CN201220379791.X","20141008"
"6098","CN201220379809.6","20141008"
"6099","CN201220379828.9","20141008"
"6100","CN201220398987.3","20141008"
"6101","CN201220400464.8","20141008"
"6102","CN201220400581.4","20141008"
"6103","CN201220400477.5","20141008"
"6104","CN201220400484.5","20141008"
"6105","CN201220381347.1","20141008"
"6106","CN201220381349.0","20141008"
"6107","CN201220351261.4","20140910"
"6108","CN201220365951.5","20140917"
"6109","CN201220355320.5","20150902"
"6110","CN201220431484.1","20151028"
"6111","CN201220390598.6","20141008"
"6112","CN201220390667.3","20141008"
"6113","CN201120374550.1","20141126"
"6114","CN201120328462.8","20151028"
"6115","CN201120431665.X","20131218"
"6116","CN201120513761.9","20160203"
"6117","CN201120505608.1","20150121"
"6118","CN201120429934.9","20131218"
"6119","CN201120429939.1","20131218"
"6120","CN201120431640.X","20131218"
"6121","CN201120433453.5","20131218"
"6122","CN201120433458.8","20131218"
"6123","CN201120433459.2","20131218"
"6124","CN201220320949.6","20140820"
"6125","CN201220356197.9","20140910"
"6126","CN201220350276.9","20140910"
"6127","CN201220353372.9","20140910"
"6128","CN201220350281.X","20140910"
"6129","CN201220313355.2","20140820"
"6130","CN201220341188.2","20140903"
"6131","CN201220319154.3","20140820"
"6132","CN201120093989.7","20160525"
"6133","CN201120094008.0","20160525"
"6134","CN201120095401.1","20160525"
"6135","CN201320117174.7","20160511"
"6136","CN201120086093.6","20160518"
"6137","CN201220152892.3","20160601"
"6138","CN201330024401.7","20150311"
"6139","CN201320296898.2","20150708"
"6140","CN201120078017.0","20140514"
"6141","CN201120010743.9","20150311"
"6142","CN201120211435.2","20150826"
"6143","CN201120149616.7","20130508"
"6144","CN201020615396.8","20150107"
"6145","CN201020509851.6","20141022"
"6146","CN201020509853.5","20151028"
"6147","CN201320886186.6","20160817"
"6148","CN201120081494.2","20151223"
"6149","CN201120081519.9","20131106"
"6150","CN201220052031.8","20160406"
"6151","CN201130138581.2","20130717"
"6152","CN201130138591.6","20130717"
"6153","CN201130138593.5","20130717"
"6154","CN201130138595.4","20130717"
"6155","CN201130138597.3","20130717"
"6156","CN201030517580.4","20121114"
"6157","CN201130200317.7","20130821"
"6158","CN201130200315.8","20130821"
"6159","CN201130187373.1","20130814"
"6160","CN201130187378.4","20130814"
"6161","CN201320705215.4","20150422"
"6162","CN201120312753.8","20130501"
"6163","CN201320555951.6","20151209"
"6164","CN201320670170.1","20160106"
"6165","CN201420171638.7","20151223"
"6166","CN201120280135.X","20130918"
"6167","CN201120280146.8","20130918"
"6168","CN201120280149.1","20130918"
"6169","CN201120280151.9","20130918"
"6170","CN201320670886.1","20160302"
"6171","CN201420530994.3","20160330"
"6172","CN201420115799.4","20160330"
"6173","CN201420139905.2","20160330"
"6174","CN201420171116.7","20160330"
"6175","CN201020530320.5","20121114"
"6176","CN201020518974.6","20121114"
"6177","CN201020518980.1","20121114"
"6178","CN201020530345.5","20121114"
"6179","CN201020530342.1","20121114"
"6180","CN201020556185.1","20121205"
"6181","CN201020519001.4","20121114"
"6182","CN201020519005.2","20121114"
"6183","CN201020519087.0","20121114"
"6184","CN201020519088.5","20121114"
"6185","CN201020519089.X","20121114"
"6186","CN201020519090.2","20121114"
"6187","CN201020519110.6","20121114"
"6188","CN201020519116.3","20121114"
"6189","CN201020519117.8","20121114"
"6190","CN201020519118.2","20131030"
"6191","CN201120169594.0","20130717"
"6192","CN201120312765.0","20131023"
"6193","CN201120161744.3","20130710"
"6194","CN201120257308.6","20130911"
"6195","CN201120265095.1","20130918"
"6196","CN201120265163.4","20130918"
"6197","CN201120265165.3","20130918"
"6198","CN201120265186.5","20130918"
"6199","CN201120265131.4","20130918"
"6200","CN201120265133.3","20130918"
"6201","CN201120265135.2","20130918"
"6202","CN201120280152.3","20130918"
"6203","CN201120280154.2","20130918"
"6204","CN201120312662.4","20131023"
"6205","CN201120202406.X","20130807"
"6206","CN201120202433.7","20130807"
"6207","CN201120202434.1","20130807"
"6208","CN201120202435.6","20130807"
"6209","CN201120202436.0","20130807"
"6210","CN201120202408.9","20130807"
"6211","CN201120214163.1","20130821"
"6212","CN201120214168.4","20130821"
"6213","CN201120214171.6","20130821"
"6214","CN201120214177.3","20130821"
"6215","CN201120214178.8","20130821"
"6216","CN201120225357.1","20130821"
"6217","CN201120225358.6","20130828"
"6218","CN201120225359.0","20130821"
"6219","CN201320422947.2","20160608"
"6220","CN201420396621.1","20160608"
"6221","CN201420558719.2","20160817"
"6222","CN201330098473.6","20150520"
"6223","CN201330098437.X","20150520"
"6224","CN201330098000.6","20150520"
"6225","CN201330098006.3","20150520"
"6226","CN201330098043.4","20150520"
"6227","CN201330098045.3","20150520"
"6228","CN201330098080.5","20150520"
"6229","CN201330098085.8","20150520"
"6230","CN201330098116.X","20150520"
"6231","CN201330098117.4","20150520"
"6232","CN201330098162.X","20150520"
"6233","CN201330098163.4","20150520"
"6234","CN201330098164.9","20150520"
"6235","CN201330098077.3","20150520"
"6236","CN201330098126.3","20150520"
"6237","CN201330098206.9","20150520"
"6238","CN201330098088.1","20150520"
"6239","CN201330098151.1","20150520"
"6240","CN201330098152.6","20150520"
"6241","CN201330098159.8","20150520"
"6242","CN201330098160.0","20150520"
"6243","CN201330098161.5","20150520"
"6244","CN201330098166.8","20150520"
"6245","CN201330098179.5","20150520"
"6246","CN201330098205.4","20150520"
